RBC_V2.atomic.data

8346 atoms

7 atom types

-35 35 xlo xhi
-35 35 ylo yhi
-35 35 zlo zhi


Atoms

1360 1   15.670   -9.227   17.157 
1361 1   16.143   -8.376   17.164 
1362 1   16.560   -7.508   17.160 
1363 1   16.945   -6.617   17.162 
1364 1   17.264   -5.707   17.163 
1365 1   17.544   -4.777   17.160 
1366 1   17.779   -3.834   17.164 
1367 1   17.963   -2.887   17.157 
1368 1   18.085   -1.930   17.163 
1369 1   18.163   -0.964   17.165 
1370 1   18.838    0.003   16.446 
1371 1   18.816    0.971   16.440 
1372 1   18.744    1.945   16.444 
1373 1   18.616    2.900   16.446 
1374 1   18.447    3.859   16.438 
1375 1   18.218    4.803   16.444 
1376 1   17.953    5.737   16.443 
1377 1   17.629    6.651   16.444 
1378 1   17.269    7.550   16.448 
1379 1   16.854    8.429   16.446 
1380 1   16.399    9.283   16.443 
1381 1   15.894   10.118   16.441 
1382 1   15.361   10.918   16.443 
1383 1   14.779   11.693   16.445 
1384 1   14.154   12.435   16.438 
1385 1   13.490   13.148   16.445 
1386 1   12.799   13.830   16.441 
1387 1   12.068   14.471   16.442 
1388 1   11.310   15.066   16.438 
1389 1   10.523   15.629   16.443 
1390 1    9.700   16.151   16.446 
1391 1    8.856   16.631   16.445 
1392 1    7.994   17.066   16.440 
1393 1    7.102   17.449   16.441 
1394 1    6.194   17.795   16.441 
1395 1    5.273   18.088   16.442 
1396 1    4.333   18.334   16.447 
1397 1    3.383   18.538   16.445 
1398 1    2.422   18.687   16.447 
1399 1    1.463   18.783   16.444 
1400 1    0.488   18.836   16.447 
1401 1   -0.478   18.833   16.447 
1402 1   -1.453   18.788   16.447 
1403 1   -2.416   18.685   16.443 
1404 1   -3.367   18.541   16.443 
1405 1   -4.323   18.335   16.443 
1406 1   -5.257   18.091   16.447 
1407 1   -6.182   17.795   16.448 
1408 1   -7.092   17.449   16.439 
1409 1   -7.979   17.060   16.441 
1410 1   -8.850   16.632   16.448 
1411 1   -9.695   16.151   16.442 
1412 1  -10.514   15.629   16.444 
1413 1  -11.299   15.075   16.441 
1414 1  -12.060   14.474   16.440 
1415 1  -12.786   13.831   16.447 
1416 1  -13.483   13.153   16.446 
1417 1  -14.143   12.440   16.446 
1418 1  -14.760   11.698   16.447 
1419 1  -15.349   10.917   16.442 
1420 1  -15.886   10.109   16.438 
1421 1  -16.391    9.282   16.447 
1422 1  -16.846    8.424   16.441 
1423 1  -17.259    7.550   16.444 
1424 1  -17.616    6.646   16.447 
1425 1  -17.943    5.730   16.448 
1426 1  -18.213    4.800   16.438 
1427 1  -18.435    3.862   16.442 
1428 1  -18.603    2.900   16.444 
1429 1  -18.736    1.941   16.446 
1430 1  -18.810    0.977   16.438 
1431 1  -18.827    0.009   16.442 
1432 1  -18.801   -0.961   16.441 
1433 1  -18.727   -1.934   16.442 
1434 1  -18.611   -2.894   16.445 
1435 1  -18.433   -3.844   16.446 
1436 1  -18.212   -4.791   16.442 
1437 1  -17.936   -5.719   16.445 
1438 1  -17.624   -6.643   16.448 
1439 1  -17.259   -7.540   16.439 
1440 1  -16.840   -8.418   16.443 
1441 1  -16.393   -9.277   16.444 
1442 1  -15.884  -10.108   16.442 
1443 1  -15.342  -10.906   16.443 
1444 1  -14.763  -11.682   16.446 
1445 1  -14.144  -12.431   16.447 
1446 1  -13.486  -13.140   16.443 
1447 1  -12.790  -13.816   16.446 
1448 1  -12.059  -14.460   16.445 
1449 1  -11.302  -15.064   16.445 
1450 1  -10.514  -15.626   16.441 
1451 1   -9.695  -16.145   16.446 
1452 1   -8.844  -16.618   16.446 
1453 1   -7.985  -17.059   16.438 
1454 1   -7.089  -17.440   16.442 
1455 1   -6.188  -17.783   16.439 
1456 1   -5.259  -18.081   16.445 
1457 1   -4.322  -18.328   16.445 
1458 1   -3.372  -18.530   16.439 
1459 1   -2.413  -18.675   16.439 
1460 1   -1.451  -18.778   16.442 
1461 1   -0.481  -18.825   16.440 
1462 1    0.490  -18.825   16.439 
1463 1    1.457  -18.774   16.448 
1464 1    2.427  -18.677   16.446 
1465 1    3.380  -18.524   16.439 
1466 1    4.333  -18.326   16.441 
1467 1    5.270  -18.084   16.448 
1468 1    6.192  -17.782   16.439 
1469 1    7.099  -17.443   16.441 
1470 1    7.986  -17.052   16.445 
1471 1    8.853  -16.625   16.439 
1472 1    9.705  -16.141   16.445 
1473 1   10.516  -15.625   16.444 
1474 1   11.312  -15.064   16.444 
1475 1   12.066  -14.455   16.438 
1476 1   12.803  -13.821   16.443 
1477 1   13.498  -13.141   16.443 
1478 1   14.154  -12.430   16.443 
1479 1   14.771  -11.684   16.447 
1480 1   15.352  -10.913   16.445 
1481 1   15.898  -10.104   16.443 
1482 1   16.394   -9.274   16.446 
1483 1   16.850   -8.420   16.442 
1484 1   17.270   -7.536   16.447 
1485 1   17.635   -6.637   16.446 
1486 1   17.951   -5.721   16.439 
1487 1   18.216   -4.791   16.445 
1488 1   18.447   -3.852   16.442 
1489 1   18.618   -2.892   16.446 
1490 1   18.737   -1.930   16.446 
1491 1   18.818   -0.966   16.445 
1492 1   19.462    0.002   15.705 
1493 1   19.435    0.972   15.700 
1494 1   19.370    1.941   15.703 
1495 1   19.249    2.901   15.704 
1496 1   19.074    3.863   15.697 
1497 1   18.867    4.811   15.703 
1498 1   18.600    5.739   15.702 
1499 1   18.288    6.663   15.699 
1500 1   17.937    7.567   15.703 
1501 1   17.541    8.452   15.696 
1502 1   17.093    9.312   15.705 
1503 1   16.609   10.147   15.699 
1504 1   16.088   10.964   15.705 
1505 1   15.517   11.753   15.703 
1506 1   14.915   12.517   15.703 
1507 1   14.271   13.239   15.699 
1508 1   13.589   13.940   15.699 
1509 1   12.881   14.593   15.702 
1510 1   12.141   15.215   15.695 
1511 1   11.367   15.802   15.699 
1512 1   10.559   16.350   15.705 
1513 1    9.735   16.860   15.697 
1514 1    8.883   17.318   15.699 
1515 1    8.006   17.739   15.703 
1516 1    7.114   18.117   15.697 
1517 1    6.203   18.449   15.705 
1518 1    5.278   18.738   15.699 
1519 1    4.337   18.977   15.696 
1520 1    3.387   19.164   15.705 
1521 1    2.423   19.316   15.704 
1522 1    1.460   19.405   15.704 
1523 1    0.487   19.463   15.698 
1524 1   -0.478   19.456   15.700 
1525 1   -1.453   19.411   15.698 
1526 1   -2.410   19.313   15.700 
1527 1   -3.374   19.173   15.699 
1528 1   -4.324   18.977   15.703 
1529 1   -5.268   18.734   15.699 
1530 1   -6.191   18.453   15.699 
1531 1   -7.100   18.115   15.702 
1532 1   -7.994   17.743   15.705 
1533 1   -8.870   17.325   15.702 
1534 1   -9.720   16.861   15.702 
1535 1  -10.555   16.348   15.696 
1536 1  -11.358   15.803   15.699 
1537 1  -12.131   15.224   15.699 
1538 1  -12.870   14.596   15.702 
1539 1  -13.583   13.932   15.696 
1540 1  -14.261   13.236   15.701 
1541 1  -14.901   12.509   15.697 
1542 1  -15.504   11.755   15.704 
1543 1  -16.072   10.964   15.703 
1544 1  -16.597   10.150   15.701 
1545 1  -17.081    9.308   15.697 
1546 1  -17.528    8.451   15.704 
1547 1  -17.927    7.561   15.697 
1548 1  -18.281    6.665   15.700 
1549 1  -18.591    5.743   15.695 
1550 1  -18.848    4.802   15.703 
1551 1  -19.072    3.858   15.702 
1552 1  -19.236    2.902   15.702 
1553 1  -19.360    1.945   15.703 
1554 1  -19.426    0.978   15.705 
1555 1  -19.455    0.004   15.701 
1556 1  -19.426   -0.967   15.702 
1557 1  -19.362   -1.935   15.703 
1558 1  -19.241   -2.896   15.699 
1559 1  -19.066   -3.847   15.704 
1560 1  -18.854   -4.797   15.704 
1561 1  -18.590   -5.727   15.699 
1562 1  -18.285   -6.653   15.697 
1563 1  -17.926   -7.552   15.704 
1564 1  -17.523   -8.440   15.704 
1565 1  -17.087   -9.306   15.699 
1566 1  -16.603  -10.139   15.697 
1567 1  -16.069  -10.954   15.699 
1568 1  -15.507  -11.744   15.696 
1569 1  -14.906  -12.506   15.701 
1570 1  -14.261  -13.236   15.704 
1571 1  -13.584  -13.925   15.700 
1572 1  -12.872  -14.581   15.704 
1573 1  -12.124  -15.211   15.696 
1574 1  -11.355  -15.794   15.702 
1575 1  -10.556  -16.341   15.699 
1576 1   -9.728  -16.852   15.702 
1577 1   -8.876  -17.309   15.703 
1578 1   -7.994  -17.727   15.699 
1579 1   -7.104  -18.109   15.696 
1580 1   -6.197  -18.439   15.702 
1581 1   -5.265  -18.726   15.705 
1582 1   -4.324  -18.964   15.703 
1583 1   -3.379  -19.159   15.696 
1584 1   -2.417  -19.302   15.701 
1585 1   -1.448  -19.403   15.703 
1586 1   -0.478  -19.445   15.696 
1587 1    0.494  -19.448   15.699 
1588 1    1.464  -19.403   15.702 
1589 1    2.421  -19.299   15.696 
1590 1    3.383  -19.161   15.702 
1591 1    4.335  -18.965   15.703 
1592 1    5.272  -18.730   15.701 
1593 1    6.200  -18.436   15.699 
1594 1    7.115  -18.110   15.696 
1595 1    8.012  -17.728   15.702 
1596 1    8.887  -17.306   15.696 
1597 1    9.733  -16.844   15.698 
1598 1   10.567  -16.343   15.701 
1599 1   11.363  -15.795   15.695 
1600 1   12.141  -15.209   15.699 
1601 1   12.876  -14.583   15.697 
1602 1   13.592  -13.928   15.704 
1603 1   14.274  -13.232   15.698 
1604 1   14.908  -12.507   15.701 
1605 1   15.514  -11.744   15.696 
1606 1   16.082  -10.960   15.704 
1607 1   16.614  -10.142   15.703 
1608 1   17.091   -9.303   15.704 
1609 1   17.539   -8.436   15.701 
1610 1   17.933   -7.554   15.697 
1611 1   18.289   -6.654   15.696 
1612 1   18.598   -5.729   15.704 
1613 1   18.863   -4.793   15.703 
1614 1   19.077   -3.855   15.701 
1615 1   19.247   -2.900   15.700 
1616 1   19.368   -1.936   15.705 
1617 1   19.441   -0.968   15.702 
1618 1   20.061    0.002   14.938 
1619 1   20.036    0.975   14.937 
1620 1   19.965    1.938   14.936 
1621 1   19.845    2.902   14.936 
1622 1   19.685    3.859   14.933 
1623 1   19.476    4.808   14.932 
1624 1   19.217    5.736   14.931 
1625 1   18.919    6.664   14.938 
1626 1   18.578    7.563   14.936 
1627 1   18.190    8.451   14.936 
1628 1   17.764    9.321   14.932 
1629 1   17.293   10.170   14.936 
1630 1   16.774   10.993   14.930 
1631 1   16.229   11.789   14.936 
1632 1   15.641   12.563   14.936 
1633 1   15.014   13.302   14.933 
1634 1   14.356   14.014   14.931 
1635 1   13.657   14.685   14.936 
1636 1   12.937   15.330   14.933 
1637 1   12.179   15.943   14.936 
1638 1   11.394   16.507   14.934 
1639 1   10.582   17.040   14.932 
1640 1    9.751   17.529   14.934 
1641 1    8.890   17.984   14.937 
1642 1    8.016   18.385   14.932 
1643 1    7.115   18.753   14.935 
1644 1    6.206   19.078   14.930 
1645 1    5.273   19.356   14.938 
1646 1    4.329   19.585   14.933 
1647 1    3.377   19.772   14.930 
1648 1    2.426   19.913   14.933 
1649 1    1.455   20.009   14.934 
1650 1    0.494   20.050   14.933 
1651 1   -0.479   20.053   14.938 
1652 1   -1.452   20.009   14.933 
1653 1   -2.414   19.911   14.933 
1654 1   -3.368   19.777   14.937 
1655 1   -4.320   19.588   14.936 
1656 1   -5.258   19.353   14.936 
1657 1   -6.192   19.076   14.929 
1658 1   -7.110   18.754   14.937 
1659 1   -8.004   18.394   14.938 
1660 1   -8.879   17.979   14.938 
1661 1   -9.741   17.527   14.938 
1662 1  -10.576   17.035   14.938 
1663 1  -11.386   16.513   14.937 
1664 1  -12.166   15.941   14.935 
1665 1  -12.922   15.327   14.936 
1666 1  -13.655   14.691   14.932 
1667 1  -14.341   14.013   14.933 
1668 1  -15.004   13.303   14.931 
1669 1  -15.625   12.565   14.933 
1670 1  -16.216   11.793   14.931 
1671 1  -16.765   10.997   14.934 
1672 1  -17.278   10.172   14.930 
1673 1  -17.755    9.320   14.934 
1674 1  -18.181    8.454   14.936 
1675 1  -18.563    7.566   14.934 
1676 1  -18.907    6.659   14.930 
1677 1  -19.213    5.742   14.935 
1678 1  -19.469    4.802   14.938 
1679 1  -19.670    3.857   14.933 
1680 1  -19.837    2.898   14.931 
1681 1  -19.958    1.943   14.937 
1682 1  -20.023    0.978   14.931 
1683 1  -20.052    0.008   14.935 
1684 1  -20.029   -0.962   14.935 
1685 1  -19.955   -1.931   14.933 
1686 1  -19.836   -2.896   14.935 
1687 1  -19.672   -3.843   14.935 
1688 1  -19.469   -4.797   14.936 
1689 1  -19.208   -5.729   14.930 
1690 1  -18.911   -6.651   14.935 
1691 1  -18.564   -7.558   14.933 
1692 1  -18.180   -8.449   14.934 
1693 1  -17.755   -9.316   14.932 
1694 1  -17.279  -10.165   14.937 
1695 1  -16.770  -10.982   14.937 
1696 1  -16.217  -11.781   14.937 
1697 1  -15.633  -12.554   14.932 
1698 1  -15.004  -13.289   14.934 
1699 1  -14.344  -14.000   14.937 
1700 1  -13.651  -14.675   14.939 
1701 1  -12.924  -15.321   14.932 
1702 1  -12.174  -15.928   14.931 
1703 1  -11.387  -16.499   14.933 
1704 1  -10.573  -17.029   14.935 
1705 1   -9.741  -17.520   14.932 
1706 1   -8.885  -17.968   14.934 
1707 1   -8.005  -18.379   14.935 
1708 1   -7.102  -18.749   14.931 
1709 1   -6.192  -19.065   14.934 
1710 1   -5.267  -19.344   14.934 
1711 1   -4.321  -19.571   14.929 
1712 1   -3.371  -19.764   14.931 
1713 1   -2.416  -19.904   14.938 
1714 1   -1.445  -19.992   14.937 
1715 1   -0.479  -20.042   14.933 
1716 1    0.488  -20.043   14.932 
1717 1    1.462  -19.998   14.939 
1718 1    2.419  -19.899   14.937 
1719 1    3.385  -19.766   14.930 
1720 1    4.327  -19.576   14.939 
1721 1    5.277  -19.342   14.937 
1722 1    6.203  -19.068   14.932 
1723 1    7.113  -18.748   14.933 
1724 1    8.011  -18.375   14.936 
1725 1    8.889  -17.969   14.937 
1726 1    9.747  -17.517   14.938 
1727 1   10.586  -17.033   14.931 
1728 1   11.395  -16.502   14.930 
1729 1   12.185  -15.933   14.932 
1730 1   12.938  -15.325   14.936 
1731 1   13.663  -14.682   14.934 
1732 1   14.354  -14.000   14.932 
1733 1   15.010  -13.288   14.934 
1734 1   15.640  -12.552   14.932 
1735 1   16.230  -11.781   14.935 
1736 1   16.779  -10.987   14.938 
1737 1   17.295  -10.158   14.930 
1738 1   17.757   -9.319   14.932 
1739 1   18.190   -8.441   14.933 
1740 1   18.578   -7.556   14.938 
1741 1   18.923   -6.647   14.935 
1742 1   19.220   -5.727   14.933 
1743 1   19.478   -4.797   14.938 
1744 1   19.685   -3.844   14.937 
1745 1   19.843   -2.897   14.930 
1746 1   19.961   -1.929   14.932 
1747 1   20.036   -0.962   14.938 
1748 2   20.623    0.007   14.146 
1749 1   20.595    0.974   14.143 
1750 1   20.535    1.932   14.144 
1751 1   20.422    2.897   14.146 
1752 1   20.257    3.854   14.144 
1753 2   20.061    4.799   14.143 
1754 1   19.815    5.734   14.148 
1755 1   19.517    6.650   14.141 
1756 1   19.192    7.555   14.141 
1757 1   18.811    8.450   14.143 
1758 2   18.396    9.323   14.148 
1759 1   17.938   10.175   14.143 
1760 1   17.445   11.007   14.147 
1761 1   16.905   11.811   14.150 
1762 1   16.340   12.588   14.144 
1763 2   15.727   13.344   14.149 
1764 1   15.089   14.059   14.149 
1765 1   14.414   14.754   14.143 
1766 1   13.705   15.407   14.141 
1767 1   12.968   16.040   14.143 
1768 1   12.198   16.632   14.149 
1769 2   11.413   17.180   14.142 
1770 1   10.592   17.696   14.144 
1771 1    9.755   18.174   14.149 
1772 1    8.887   18.605   14.143 
1773 1    8.007   19.010   14.142 
1774 2    7.112   19.360   14.149 
1775 1    6.193   19.676   14.141 
1776 1    5.259   19.936   14.147 
1777 1    4.321   20.166   14.147 
1778 1    3.371   20.345   14.142 
1779 2    2.413   20.484   14.147 
1780 1    1.458   20.568   14.148 
1781 1    0.488   20.617   14.147 
1782 1   -0.480   20.612   14.148 
1783 1   -1.441   20.568   14.142 
1784 2   -2.402   20.477   14.145 
1785 1   -3.363   20.348   14.147 
1786 1   -4.313   20.168   14.141 
1787 1   -5.255   19.941   14.146 
1788 1   -6.186   19.671   14.146 
1789 2   -7.101   19.358   14.149 
1790 1   -7.997   19.001   14.150 
1791 1   -8.875   18.613   14.144 
1792 1   -9.740   18.173   14.142 
1793 1  -10.577   17.699   14.145 
1794 2  -11.400   17.179   14.148 
1795 1  -12.196   16.628   14.149 
1796 1  -12.956   16.036   14.147 
1797 1  -13.695   15.414   14.144 
1798 1  -14.405   14.754   14.149 
1799 2  -15.072   14.065   14.148 
1800 1  -15.723   13.336   14.143 
1801 1  -16.325   12.589   14.146 
1802 1  -16.894   11.805   14.150 
1803 1  -17.436   11.006   14.147 
1804 1  -17.932   10.172   14.150 
1805 2  -18.390    9.317   14.147 
1806 1  -18.803    8.453   14.150 
1807 1  -19.175    7.560   14.144 
1808 1  -19.516    6.649   14.141 
1809 1  -19.803    5.728   14.145 
1810 2  -20.050    4.791   14.144 
1811 1  -20.246    3.854   14.149 
1812 1  -20.406    2.897   14.144 
1813 1  -20.517    1.932   14.142 
1814 1  -20.589    0.971   14.142 
1815 2  -20.611    0.009   14.146 
1816 1  -20.589   -0.965   14.149 
1817 1  -20.526   -1.930   14.142 
1818 1  -20.407   -2.888   14.149 
1819 1  -20.253   -3.838   14.145 
1820 2  -20.047   -4.781   14.140 
1821 1  -19.802   -5.715   14.149 
1822 1  -19.507   -6.636   14.147 
1823 1  -19.181   -7.554   14.141 
1824 1  -18.804   -8.441   14.146 
1825 2  -18.391   -9.315   14.147 
1826 1  -17.927  -10.161   14.150 
1827 1  -17.430  -10.994   14.150 
1828 1  -16.900  -11.797   14.150 
1829 1  -16.329  -12.578   14.145 
1830 1  -15.719  -13.334   14.149 
1831 2  -15.078  -14.050   14.148 
1832 1  -14.403  -14.745   14.144 
1833 1  -13.698  -15.403   14.144 
1834 1  -12.952  -16.026   14.146 
1835 1  -12.187  -16.616   14.146 
1836 2  -11.402  -17.168   14.143 
1837 1  -10.577  -17.685   14.150 
1838 1   -9.743  -18.161   14.146 
1839 1   -8.876  -18.603   14.149 
1840 1   -7.996  -18.993   14.143 
1841 2   -7.092  -19.353   14.142 
1842 1   -6.182  -19.662   14.141 
1843 1   -5.258  -19.934   14.141 
1844 1   -4.313  -20.157   14.150 
1845 1   -3.363  -20.339   14.144 
1846 2   -2.404  -20.466   14.141 
1847 1   -1.439  -20.559   14.142 
1848 1   -0.475  -20.606   14.150 
1849 1    0.486  -20.606   14.144 
1850 1    1.453  -20.564   14.150 
1851 2    2.420  -20.466   14.144 
1852 1    3.372  -20.337   14.141 
1853 1    4.319  -20.159   14.142 
1854 1    5.264  -19.927   14.143 
1855 1    6.187  -19.659   14.146 
1856 2    7.106  -19.348   14.142 
1857 1    8.007  -18.994   14.144 
1858 1    8.885  -18.601   14.149 
1859 1    9.750  -18.167   14.146 
1860 1   10.588  -17.687   14.149 
1861 2   11.412  -17.167   14.144 
1862 1   12.198  -16.621   14.149 
1863 1   12.963  -16.032   14.146 
1864 1   13.701  -15.402   14.149 
1865 1   14.415  -14.746   14.145 
1866 1   15.085  -14.054   14.142 
1867 2   15.731  -13.325   14.144 
1868 1   16.341  -12.579   14.147 
1869 1   16.914  -11.795   14.150 
1870 1   17.442  -10.992   14.146 
1871 1   17.940  -10.168   14.143 
1872 2   18.394   -9.316   14.148 
1873 1   18.812   -8.437   14.142 
1874 1   19.184   -7.551   14.144 
1875 1   19.526   -6.642   14.147 
1876 1   19.814   -5.722   14.150 
1877 2   20.055   -4.782   14.148 
1878 1   20.260   -3.835   14.149 
1879 1   20.421   -2.889   14.145 
1880 1   20.530   -1.930   14.149 
1881 1   20.599   -0.964   14.145 
1882 1   21.158    0.004   13.331 
1883 1   21.133    0.976   13.332 
1884 1   21.065    1.946   13.335 
1885 1   20.954    2.903   13.340 
1886 1   20.800    3.863   13.333 
1887 1   20.601    4.815   13.336 
1888 1   20.360    5.749   13.331 
1889 1   20.073    6.682   13.340 
1890 1   19.745    7.596   13.339 
1891 1   19.383    8.493   13.331 
1892 1   18.965    9.369   13.340 
1893 1   18.524   10.228   13.339 
1894 1   18.033   11.067   13.334 
1895 1   17.504   11.877   13.332 
1896 1   16.939   12.671   13.332 
1897 1   16.340   13.433   13.331 
1898 1   15.713   14.167   13.332 
1899 1   15.041   14.872   13.332 
1900 1   14.351   15.547   13.339 
1901 1   13.623   16.187   13.337 
1902 1   12.867   16.793   13.338 
1903 1   12.078   17.368   13.339 
1904 1   11.275   17.905   13.331 
1905 1   10.444   18.397   13.331 
1906 1    9.581   18.864   13.334 
1907 1    8.713   19.284   13.331 
1908 1    7.816   19.659   13.331 
1909 1    6.908   19.994   13.336 
1910 1    5.982   20.291   13.331 
1911 1    5.048   20.546   13.338 
1912 1    4.104   20.759   13.340 
1913 1    3.144   20.919   13.338 
1914 1    2.184   21.038   13.335 
1915 1    1.212   21.125   13.336 
1916 1    0.247   21.149   13.334 
1917 1   -0.719   21.138   13.331 
1918 1   -1.686   21.091   13.338 
1919 1   -2.653   20.988   13.332 
1920 1   -3.613   20.841   13.335 
1921 1   -4.563   20.653   13.334 
1922 1   -5.507   20.426   13.338 
1923 1   -6.439   20.146   13.331 
1924 1   -7.359   19.835   13.332 
1925 1   -8.254   19.475   13.336 
1926 1   -9.140   19.079   13.336 
1927 1  -10.006   18.634   13.335 
1928 1  -10.854   18.158   13.331 
1929 1  -11.669   17.638   13.336 
1930 1  -12.466   17.085   13.339 
1931 1  -13.237   16.492   13.338 
1932 1  -13.976   15.873   13.335 
1933 1  -14.689   15.219   13.334 
1934 1  -15.368   14.526   13.334 
1935 1  -16.023   13.802   13.339 
1936 1  -16.639   13.057   13.331 
1937 1  -17.223   12.279   13.337 
1938 1  -17.766   11.475   13.339 
1939 1  -18.268   10.645   13.339 
1940 1  -18.735    9.799   13.337 
1941 1  -19.174    8.934   13.333 
1942 1  -19.562    8.041   13.340 
1943 1  -19.901    7.138   13.331 
1944 1  -20.216    6.214   13.332 
1945 1  -20.479    5.285   13.340 
1946 1  -20.701    4.337   13.331 
1947 1  -20.876    3.390   13.339 
1948 1  -21.006    2.427   13.338 
1949 1  -21.092    1.454   13.339 
1950 1  -21.142    0.487   13.339 
1951 1  -21.137   -0.484   13.335 
1952 1  -21.093   -1.452   13.337 
1953 1  -21.003   -2.413   13.334 
1954 1  -20.876   -3.376   13.337 
1955 1  -20.699   -4.324   13.336 
1956 1  -20.478   -5.273   13.336 
1957 1  -20.213   -6.208   13.336 
1958 1  -19.902   -7.127   13.338 
1959 1  -19.563   -8.028   13.334 
1960 1  -19.166   -8.921   13.339 
1961 1  -18.741   -9.794   13.339 
1962 1  -18.268  -10.641   13.330 
1963 1  -17.765  -11.464   13.339 
1964 1  -17.218  -12.268   13.340 
1965 1  -16.640  -13.042   13.334 
1966 1  -16.027  -13.791   13.338 
1967 1  -15.371  -14.516   13.333 
1968 1  -14.691  -15.207   13.331 
1969 1  -13.982  -15.859   13.339 
1970 1  -13.231  -16.485   13.335 
1971 1  -12.463  -17.082   13.338 
1972 1  -11.667  -17.632   13.332 
1973 1  -10.846  -18.149   13.331 
1974 1  -10.005  -18.622   13.335 
1975 1   -9.137  -19.065   13.338 
1976 1   -8.258  -19.463   13.337 
1977 1   -7.359  -19.826   13.333 
1978 1   -6.440  -20.135   13.340 
1979 1   -5.507  -20.418   13.337 
1980 1   -4.566  -20.641   13.335 
1981 1   -3.616  -20.836   13.331 
1982 1   -2.653  -20.981   13.337 
1983 1   -1.690  -21.072   13.338 
1984 1   -0.723  -21.136   13.338 
1985 1    0.244  -21.141   13.338 
1986 1    1.218  -21.106   13.334 
1987 1    2.182  -21.034   13.336 
1988 1    3.143  -20.910   13.339 
1989 1    4.105  -20.749   13.338 
1990 1    5.052  -20.531   13.333 
1991 1    5.984  -20.283   13.330 
1992 1    6.905  -19.984   13.338 
1993 1    7.821  -19.651   13.338 
1994 1    8.711  -19.267   13.334 
1995 1    9.586  -18.849   13.334 
1996 1   10.435  -18.395   13.331 
1997 1   11.275  -17.890   13.331 
1998 1   12.084  -17.360   13.335 
1999 1   12.867  -16.787   13.338 
2000 1   13.618  -16.176   13.331 
2001 1   14.346  -15.539   13.339 
2002 1   15.043  -14.866   13.340 
2003 1   15.711  -14.160   13.336 
2004 1   16.346  -13.427   13.334 
2005 1   16.939  -12.666   13.331 
2006 1   17.511  -11.868   13.337 
2007 1   18.035  -11.055   13.335 
2008 1   18.518  -10.216   13.336 
2009 1   18.971   -9.359   13.338 
2010 1   19.377   -8.479   13.337 
2011 1   19.752   -7.583   13.333 
2012 1   20.075   -6.666   13.339 
2013 1   20.363   -5.742   13.339 
2014 1   20.598   -4.805   13.338 
2015 1   20.795   -3.848   13.331 
2016 1   20.959   -2.899   13.339 
2017 1   21.061   -1.931   13.330 
2018 1   21.133   -0.964   13.330 
2019 1   21.652    0.009   12.508 
2020 1   21.630    0.975   12.506 
2021 1   21.564    1.946   12.503 
2022 1   21.457    2.911   12.500 
2023 1   21.305    3.873   12.504 
2024 1   21.115    4.827   12.502 
2025 1   20.871    5.761   12.503 
2026 1   20.600    6.695   12.504 
2027 1   20.278    7.610   12.505 
2028 1   19.917    8.514   12.501 
2029 1   19.510    9.402   12.504 
2030 1   19.072   10.261   12.505 
2031 1   18.587   11.108   12.509 
2032 1   18.078   11.929   12.503 
2033 1   17.522   12.731   12.510 
2034 1   16.930   13.501   12.510 
2035 1   16.313   14.250   12.506 
2036 1   15.651   14.967   12.507 
2037 1   14.964   15.657   12.509 
2038 1   14.249   16.310   12.507 
2039 1   13.507   16.928   12.505 
2040 1   12.731   17.519   12.502 
2041 1   11.937   18.073   12.502 
2042 1   11.107   18.594   12.505 
2043 1   10.262   19.069   12.500 
2044 1    9.400   19.513   12.509 
2045 1    8.518   19.915   12.509 
2046 1    7.616   20.280   12.509 
2047 1    6.695   20.597   12.510 
2048 1    5.770   20.875   12.501 
2049 1    4.820   21.115   12.504 
2050 1    3.870   21.309   12.504 
2051 1    2.912   21.456   12.507 
2052 1    1.945   21.570   12.503 
2053 1    0.972   21.632   12.506 
2054 1    0.004   21.654   12.509 
2055 1   -0.965   21.638   12.504 
2056 1   -1.935   21.571   12.500 
2057 1   -2.905   21.459   12.508 
2058 1   -3.866   21.310   12.504 
2059 1   -4.810   21.115   12.505 
2060 1   -5.752   20.879   12.503 
2061 1   -6.687   20.594   12.506 
2062 1   -7.607   20.279   12.502 
2063 1   -8.503   19.911   12.502 
2064 1   -9.388   19.511   12.507 
2065 1  -10.257   19.072   12.501 
2066 1  -11.098   18.591   12.505 
2067 1  -11.926   18.070   12.503 
2068 1  -12.718   17.525   12.502 
2069 1  -13.492   16.931   12.501 
2070 1  -14.243   16.307   12.506 
2071 1  -14.961   15.657   12.504 
2072 1  -15.641   14.968   12.503 
2073 1  -16.299   14.248   12.510 
2074 1  -16.924   13.506   12.508 
2075 1  -17.510   12.732   12.502 
2076 1  -18.064   11.933   12.503 
2077 1  -18.582   11.105   12.500 
2078 1  -19.056   10.266   12.503 
2079 1  -19.503    9.401   12.503 
2080 1  -19.899    8.513   12.508 
2081 1  -20.263    7.615   12.506 
2082 1  -20.587    6.699   12.502 
2083 1  -20.869    5.765   12.508 
2084 1  -21.098    4.824   12.500 
2085 1  -21.300    3.873   12.500 
2086 1  -21.450    2.912   12.506 
2087 1  -21.562    1.947   12.506 
2088 1  -21.623    0.979   12.508 
2089 1  -21.641    0.002   12.507 
2090 1  -21.625   -0.969   12.503 
2091 1  -21.554   -1.933   12.508 
2092 1  -21.452   -2.900   12.505 
2093 1  -21.297   -3.862   12.503 
2094 1  -21.106   -4.810   12.502 
