This File produces a vesicle with diameter =    50.000000

21702 atoms
3202 bonds
8346 ellipsoids

7 atom types
3 bond types

-35 35 xlo xhi
-35 35 ylo yhi
-35 35 zlo zhi


Atoms

7715 1  1.010165e+01 8.063887e+00 -2.140038e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7716 1  9.477287e+00 8.786544e+00 -2.139525e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7717 1  8.793145e+00 9.470574e+00 -2.139789e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7718 1  8.062705e+00 1.010153e+01 -2.140170e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7719 1  7.283788e+00 1.067876e+01 -2.139599e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7720 1  6.465353e+00 1.119358e+01 -2.139870e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7721 1  5.609082e+00 1.164548e+01 -2.140215e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7722 1  4.724915e+00 1.202959e+01 -2.139552e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7723 1  3.817398e+00 1.235004e+01 -2.140195e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7724 1  2.883984e+00 1.259398e+01 -2.139816e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7725 1  1.928619e+00 1.277515e+01 -2.140171e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7726 1  9.668794e-01 1.288886e+01 -2.139514e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7727 1  4.170791e-03 1.292057e+01 -2.139780e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7728 1  -9.597800e-01 1.288885e+01 -2.140273e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7729 1  -1.924954e+00 1.278173e+01 -2.140183e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7730 1  -2.865744e+00 1.259461e+01 -2.139632e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7731 1  -3.798551e+00 1.234957e+01 -2.139546e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7732 1  -4.714315e+00 1.203175e+01 -2.139863e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7733 1  -5.602594e+00 1.164394e+01 -2.139519e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7734 1  -6.451526e+00 1.118922e+01 -2.139469e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7735 1  -7.269681e+00 1.068203e+01 -2.140118e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7736 1  -8.049312e+00 1.010880e+01 -2.139918e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7737 1  -8.784415e+00 9.474349e+00 -2.140024e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7738 1  -9.461242e+00 8.793192e+00 -2.139468e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7739 1  -1.009041e+01 8.061908e+00 -2.139478e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7740 1  -1.067150e+01 7.278675e+00 -2.139684e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7741 2  -1.117747e+01 6.459811e+00 -2.140067e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7742 1  -1.163825e+01 5.610872e+00 -2.140079e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7743 1  -1.202016e+01 4.719509e+00 -2.139628e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7744 1  -1.234349e+01 3.807871e+00 -2.139623e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7745 1  -1.259127e+01 2.875564e+00 -2.140066e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7746 1  -1.276614e+01 1.933438e+00 -2.140083e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7747 1  -1.287442e+01 9.690938e-01 -2.140012e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7748 1  -1.291483e+01 2.291563e-03 -2.139858e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7749 1  -1.287810e+01 -9.616434e-01 -2.139716e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7750 1  -1.277227e+01 -1.923506e+00 -2.139590e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7751 1  -1.259320e+01 -2.866663e+00 -2.139950e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7752 1  -1.233600e+01 -3.804195e+00 -2.140236e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7753 1  -1.202130e+01 -4.716129e+00 -2.139444e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7754 1  -1.163303e+01 -5.597441e+00 -2.140165e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7755 2  -1.117735e+01 -6.452893e+00 -2.139951e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7756 1  -1.066624e+01 -7.268900e+00 -2.140382e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7757 1  -1.009456e+01 -8.050324e+00 -2.140284e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7758 1  -9.462692e+00 -8.784273e+00 -2.140336e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7759 1  -8.779464e+00 -9.463449e+00 -2.139632e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7760 1  -8.051618e+00 -1.009446e+01 -2.140237e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7761 1  -7.268629e+00 -1.066871e+01 -2.140091e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7762 1  -6.453714e+00 -1.118370e+01 -2.140122e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7763 1  -5.600346e+00 -1.162853e+01 -2.140314e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7764 1  -4.712197e+00 -1.202196e+01 -2.139475e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7765 1  -3.801943e+00 -1.233793e+01 -2.140211e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7766 1  -2.871861e+00 -1.259010e+01 -2.139986e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7767 1  -1.924499e+00 -1.277009e+01 -2.140367e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7768 1  -9.594338e-01 -1.288127e+01 -2.139741e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7769 1  6.742421e-03 -1.291080e+01 -2.140307e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7770 1  9.712049e-01 -1.287251e+01 -2.139983e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7771 1  1.930588e+00 -1.276899e+01 -2.139583e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7772 1  2.879137e+00 -1.258503e+01 -2.140320e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7773 1  3.810733e+00 -1.233412e+01 -2.139633e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7774 1  4.723597e+00 -1.202079e+01 -2.140015e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7775 1  5.612335e+00 -1.163622e+01 -2.139772e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7776 1  6.468707e+00 -1.118508e+01 -2.139807e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7777 1  7.279328e+00 -1.066986e+01 -2.140403e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7778 1  8.061840e+00 -1.009079e+01 -2.139832e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7779 1  8.787467e+00 -9.463930e+00 -2.139996e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7780 1  9.469541e+00 -8.777836e+00 -2.140382e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7781 1  1.010384e+01 -8.052851e+00 -2.139758e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7782 1  1.067856e+01 -7.270507e+00 -2.139639e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7783 1  1.118918e+01 -6.453074e+00 -2.140241e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7784 1  1.163970e+01 -5.602077e+00 -2.139497e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7785 1  1.203132e+01 -4.719264e+00 -2.140091e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7786 1  1.234714e+01 -3.804623e+00 -2.140135e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7787 1  1.259872e+01 -2.866198e+00 -2.139715e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7788 1  1.278015e+01 -1.916300e+00 -2.139478e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7789 1  1.288732e+01 -9.553667e-01 -2.139587e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7790 1  1.208288e+01 8.438402e-05 -2.188441e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7791 1  1.204641e+01 9.791888e-01 -2.188490e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7792 1  1.192826e+01 1.938264e+00 -2.187907e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7793 1  1.173005e+01 2.896744e+00 -2.188617e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7794 1  1.146457e+01 3.832708e+00 -2.188596e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7795 1  1.111795e+01 4.742400e+00 -2.188462e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7796 1  1.070024e+01 5.618513e+00 -2.188456e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7797 1  1.020824e+01 6.457780e+00 -2.188416e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7798 1  9.663891e+00 7.263499e+00 -2.188706e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7799 1  9.041514e+00 8.010765e+00 -2.188398e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7800 1  8.375001e+00 8.713292e+00 -2.188018e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7801 1  7.641933e+00 9.355584e+00 -2.188706e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7802 1  6.865275e+00 9.943822e+00 -2.188889e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7803 1  6.046845e+00 1.045996e+01 -2.188679e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7804 1  5.179085e+00 1.092025e+01 -2.188353e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7805 1  4.288933e+00 1.129500e+01 -2.188367e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7806 1  3.369565e+00 1.160956e+01 -2.188142e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7807 1  2.422238e+00 1.183429e+01 -2.188251e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7808 1  1.456297e+00 1.199199e+01 -2.188213e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7809 1  4.933080e-01 1.206847e+01 -2.188184e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7810 1  -4.837535e-01 1.207553e+01 -2.188416e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7811 1  -1.448911e+00 1.199673e+01 -2.188612e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7812 1  -2.412242e+00 1.184292e+01 -2.188777e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7813 1  -3.354840e+00 1.161005e+01 -2.188360e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7814 1  -4.280631e+00 1.130101e+01 -2.188348e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7815 1  -5.168615e+00 1.092170e+01 -2.188073e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7816 1  -6.035172e+00 1.046770e+01 -2.188204e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7817 1  -6.860193e+00 9.943076e+00 -2.188187e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7818 1  -7.638249e+00 9.355787e+00 -2.188712e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7819 1  -8.360328e+00 8.717878e+00 -2.188574e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7820 1  -9.031004e+00 8.013801e+00 -2.188734e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7821 1  -9.652322e+00 7.259580e+00 -2.188154e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7822 1  -1.020060e+01 6.463780e+00 -2.188329e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7823 1  -1.069148e+01 5.613415e+00 -2.188151e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7824 1  -1.111010e+01 4.737946e+00 -2.188608e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7825 1  -1.145111e+01 3.826076e+00 -2.188802e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7826 1  -1.172298e+01 2.890867e+00 -2.188314e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7827 1  -1.191162e+01 1.944398e+00 -2.188810e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7828 1  -1.203573e+01 9.809954e-01 -2.188121e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7829 1  -1.207189e+01 3.835456e-03 -2.188184e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7830 1  -1.203294e+01 -9.694292e-01 -2.188875e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7831 1  -1.191525e+01 -1.928347e+00 -2.188686e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7832 1  -1.172125e+01 -2.883390e+00 -2.188218e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7833 1  -1.145345e+01 -3.815701e+00 -2.188442e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7834 1  -1.110982e+01 -4.724620e+00 -2.188402e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7835 1  -1.068704e+01 -5.603474e+00 -2.188543e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7836 1  -1.020765e+01 -6.445211e+00 -2.188284e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7837 1  -9.647506e+00 -7.251684e+00 -2.188439e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7838 1  -9.036310e+00 -8.002473e+00 -2.188601e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7839 1  -8.358296e+00 -8.702320e+00 -2.188058e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7840 1  -7.628848e+00 -9.349312e+00 -2.188548e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7841 1  -6.856756e+00 -9.932842e+00 -2.187925e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7842 1  -6.038368e+00 -1.045480e+01 -2.188493e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7843 1  -5.169799e+00 -1.090662e+01 -2.188371e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7844 1  -4.276551e+00 -1.128516e+01 -2.188385e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7845 1  -3.355171e+00 -1.160056e+01 -2.188323e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7846 1  -2.410196e+00 -1.182472e+01 -2.188002e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7847 1  -1.452728e+00 -1.198243e+01 -2.188521e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7848 1  -4.788532e-01 -1.206186e+01 -2.187928e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7849 1  4.896912e-01 -1.206047e+01 -2.188542e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7850 1  1.464653e+00 -1.198691e+01 -2.188712e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7851 1  2.419210e+00 -1.183167e+01 -2.188331e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7852 1  3.368219e+00 -1.159444e+01 -2.188202e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7853 1  4.290900e+00 -1.128367e+01 -2.188376e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7854 1  5.178172e+00 -1.090366e+01 -2.188188e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7855 1  6.042933e+00 -1.045619e+01 -2.187990e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7856 1  6.870633e+00 -9.937145e+00 -2.188019e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7857 1  7.642702e+00 -9.348089e+00 -2.188628e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7858 1  8.369902e+00 -8.703320e+00 -2.187975e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7859 1  9.046738e+00 -8.000506e+00 -2.188706e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7860 1  9.664102e+00 -7.246466e+00 -2.188657e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7861 1  1.021593e+01 -6.452489e+00 -2.188357e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7862 1  1.069976e+01 -5.605959e+00 -2.188762e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7863 1  1.111876e+01 -4.727920e+00 -2.188668e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7864 1  1.146364e+01 -3.823942e+00 -2.188639e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7865 1  1.173130e+01 -2.888526e+00 -2.188578e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7866 1  1.192991e+01 -1.934062e+00 -2.188763e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7867 1  1.204360e+01 -9.687499e-01 -2.188732e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7868 1  1.122946e+01 4.202040e-03 -2.233810e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7869 1  1.118642e+01 9.654007e-01 -2.233736e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7870 1  1.105548e+01 1.927504e+00 -2.233879e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7871 1  1.085039e+01 2.871735e+00 -2.234010e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7872 1  1.056284e+01 3.788153e+00 -2.233208e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7873 1  1.020226e+01 4.684060e+00 -2.233930e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7874 1  9.757342e+00 5.549960e+00 -2.233287e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7875 1  9.249085e+00 6.367241e+00 -2.233135e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7876 1  8.673408e+00 7.129765e+00 -2.233730e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7877 1  8.025443e+00 7.856541e+00 -2.234023e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7878 1  7.323002e+00 8.510626e+00 -2.233160e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7879 1  6.560776e+00 9.109788e+00 -2.233304e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7880 1  5.751673e+00 9.636668e+00 -2.233832e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7881 1  4.901048e+00 1.009600e+01 -2.233550e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7882 1  4.022979e+00 1.048538e+01 -2.234008e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7883 1  3.105365e+00 1.078473e+01 -2.233230e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7884 1  2.168806e+00 1.101424e+01 -2.233330e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7885 1  1.211529e+00 1.116101e+01 -2.233905e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7886 1  2.432707e-01 1.121935e+01 -2.233255e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7887 1  -7.208851e-01 1.120358e+01 -2.234048e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7888 1  -1.683036e+00 1.109887e+01 -2.234064e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7889 1  -2.630548e+00 1.091179e+01 -2.233367e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7890 1  -3.556084e+00 1.064301e+01 -2.233157e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7891 1  -4.458718e+00 1.029940e+01 -2.233527e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7892 1  -5.322170e+00 9.881424e+00 -2.233253e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7893 1  -6.148983e+00 9.379420e+00 -2.233725e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7894 1  -6.937961e+00 8.821051e+00 -2.233775e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7895 1  -7.672560e+00 8.186416e+00 -2.233408e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7896 1  -8.340901e+00 7.499817e+00 -2.234025e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7897 1  -8.957604e+00 6.760064e+00 -2.233755e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7898 1  -9.502518e+00 5.963207e+00 -2.233198e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7899 1  -9.979260e+00 5.115788e+00 -2.233671e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7900 1  -1.038464e+01 4.245151e+00 -2.233579e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7901 1  -1.070811e+01 3.330261e+00 -2.233724e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7902 1  -1.095490e+01 2.400554e+00 -2.233093e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7903 1  -1.112135e+01 1.453238e+00 -2.233617e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7904 1  -1.120768e+01 4.828756e-01 -2.233135e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7905 1  -1.120447e+01 -4.745195e-01 -2.233981e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7906 1  -1.111912e+01 -1.436713e+00 -2.233762e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7907 1  -1.095703e+01 -2.393763e+00 -2.233687e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7908 1  -1.070733e+01 -3.319983e+00 -2.233243e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7909 1  -1.038199e+01 -4.231039e+00 -2.233921e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7910 1  -9.976534e+00 -5.106380e+00 -2.233848e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7911 1  -9.506313e+00 -5.947652e+00 -2.233918e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7912 1  -8.958865e+00 -6.745361e+00 -2.233513e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7913 1  -8.344961e+00 -7.487331e+00 -2.233929e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7914 1  -7.673300e+00 -8.184713e+00 -2.233411e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7915 1  -6.935145e+00 -8.814720e+00 -2.233185e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7916 1  -6.152354e+00 -9.375709e+00 -2.233407e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7917 1  -5.325286e+00 -9.868850e+00 -2.233424e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7918 1  -4.456208e+00 -1.029302e+01 -2.233668e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7919 1  -3.554258e+00 -1.063505e+01 -2.233426e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7920 1  -2.627844e+00 -1.090033e+01 -2.233684e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7921 1  -1.681362e+00 -1.108459e+01 -2.233496e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7922 1  -7.226241e-01 -1.118765e+01 -2.233270e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7923 1  2.427498e-01 -1.121301e+01 -2.233400e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7924 1  1.214282e+00 -1.115111e+01 -2.233113e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7925 1  2.164227e+00 -1.100584e+01 -2.233792e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7926 1  3.105285e+00 -1.078076e+01 -2.234066e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7927 1  4.016476e+00 -1.047317e+01 -2.233671e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7928 1  4.899295e+00 -1.008420e+01 -2.233224e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7929 1  5.754953e+00 -9.630691e+00 -2.233099e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7930 1  6.559389e+00 -9.100492e+00 -2.233265e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7931 1  7.320782e+00 -8.507960e+00 -2.233892e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7932 1  8.027081e+00 -7.845985e+00 -2.234042e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7933 1  8.664595e+00 -7.120556e+00 -2.233476e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7934 1  9.250282e+00 -6.354489e+00 -2.233351e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7935 1  9.762599e+00 -5.539131e+00 -2.234033e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7936 1  1.020213e+01 -4.677407e+00 -2.233289e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7937 1  1.056611e+01 -3.785215e+00 -2.233686e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7938 1  1.085768e+01 -2.862568e+00 -2.234022e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7939 1  1.105597e+01 -1.915496e+00 -2.233461e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7940 1  1.118404e+01 -9.547657e-01 -2.233916e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7941 1  1.035153e+01 9.206639e-03 -2.275578e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7942 1  1.030011e+01 9.692844e-01 -2.275637e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7943 1  1.017026e+01 1.938010e+00 -2.275366e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7944 1  9.946927e+00 2.874160e+00 -2.275054e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
7945 1  9.629864e+00 3.800226e+00 -2.275475e+01  1 2.387324e-01 5.235988e-01 2.387324e-01 0 
